id_shoot,gk_dis,pla_dis,goal_dis,goal_ang,goalkeeper_overcoming_angle,closest_player_angle,shot_body_part,shot_type,Qt_rivals_cone,Qt_teammate_cone,under_pressure,shot_first_time,shot_one_on_one,Target,shot_statsbomb_xg
d5300b2e-4472-4c40-a799-52f11e5bcf12,11.527792503337318,3.244996147917591,14.148144754701937,19.301699924392064,0.1541879285043875,167.4814750939528,Right Foot,Open Play,1,0,,,,0,0.111380786
60cd9413-f796-4851-a85f-b2f3ef372e7f,16.995587662684684,4.8846698967279245,17.82722636867552,19.7533819637332,1.5242770203356253,9.424034052092935,Left Foot,Open Play,3,0,,True,,0,0.049027827
582536fb-872a-4268-bace-38b494e8bee4,17.79241411388573,2.906888370749736,18.258422713914808,21.573566223826358,0.18712138919986637,3.559896051101069,Left Foot,Open Play,3,0,,True,,0,0.043381814
b5c84a6e-051f-48fc-823f-091faa9d9d05,25.00499950009997,3.5014282800023193,25.899227787715983,14.978530504394172,0.8559081729500739,24.554608123531974,Right Foot,Open Play,1,0,,,,0,0.023848157
a23bc74d-0d0d-4b4c-97de-3a0ee17a1f12,21.42731901101956,4.743416490252569,25.051147678300094,10.911686256176495,2.857048790848743,149.6594829986322,Left Foot,Open Play,1,0,,True,,0,0.014315645
f2aa04d2-2898-4267-b926-698ec3323b0a,9.062008607367359,3.2756678708318296,10.012991560967187,35.20316290250923,7.018377158931705,138.6063086225966,Left Foot,Open Play,1,1,,True,,0,0.20270881
d4d5d850-0355-4ecb-8a75-b41f37b893e3,24.370679104202246,4.373785545725805,24.38954694126154,14.727491206578604,1.013788887649993,42.960248491135154,Left Foot,Open Play,2,0,,,,0,0.030627638
4e8c79bb-39c0-493e-b87c-ce30df2eff7d,17.917868176767016,2.080865204668485,21.19103584065678,21.657683030179893,1.1885512998993537,36.58804398599232,Left Foot,Open Play,1,0,,True,,0,0.09722244
6b5f983f-c588-41e9-b2cb-c7d23278b9d3,21.896118377465903,2.4698178070456933,22.457070156189125,19.11297373367327,2.4123646591135666,82.66562119858314,Left Foot,Open Play,2,0,,,,0,0.052799188
eb54b667-9be3-4912-af2f-cd977eda0809,25.05114767830009,4.509988913511873,26.1275716437636,17.235434648398222,2.461319043141376,9.937329452951845,Left Foot,Open Play,3,2,,,,0,0.02144566
e4f297c5-e819-4df2-bd68-d8c3b25c2dca,31.628468189275306,1.0630145812734624,31.867538342331997,10.38203920862335,1.3276455329706287,80.49887178839468,Right Foot,Open Play,2,0,True,,,0,0.006269317
6d30cb04-7900-4627-acc1-3eea65eaf570,5.70087712549569,0.6403124237432796,5.738466694161428,13.150611659239036,1.9459400076571296,51.968986949489995,Right Foot,Open Play,1,0,,True,,0,0.04805252
db2530b6-5739-4b42-b9b3-cf7656b91b5a,24.016869071550524,3.0364452901378,24.459149617270022,16.63719937430502,0.5812942413154042,3.812114362117201,Left Foot,Open Play,3,1,True,,,0,0.022705238
8b63b96f-fb1f-41fe-90d9-da28ccdd7098,6.96419413859206,3.48855270850249,6.161168720299742,20.27524908901838,5.969022865929579,84.50183727501903,Head,Open Play,1,0,,,,0,0.08169031
5dd43d87-3552-4459-9a57-930d7ec399b3,11.406138698087096,1.9646882704388555,12.870120434556933,12.526882091866984,0.12886466112500758,130.05644663834485,Right Foot,Open Play,1,0,True,,,0,0.028306218
d13ab798-6c61-4152-96ef-594068de4a8f,18.59300943903381,3.0870698080866292,18.8904737897174,19.068268079660935,0.9036910997084974,34.179102063253026,Right Foot,Open Play,1,0,,True,,0,0.037667714
05735f77-13ab-4dc3-941e-a3ca613f0a60,27.23692346796899,4.7634021455258235,29.468118365447083,13.890871129612405,1.2466906228158516,29.75266228327336,Right Foot,Open Play,2,0,,,,0,0.020741632
f4c54d48-c8ea-458c-8f39-f311d1bbe222,17.5025712396779,1.5033296378372905,19.34993540040896,23.607537731239912,3.6799227965403736,88.88373079902615,Right Foot,Open Play,2,0,True,,,0,0.06662694
fc8c2863-e1eb-49fa-bfa1-8107c6cb9158,6.135144660071184,5.024937810560446,13.354025610279468,32.23525440560142,7.136947997940647,125.53085117702841,Left Foot,Open Play,1,0,,,True,1,0.5093214
7842b620-72a4-4044-87d9-4f78087e49cc,26.181291030046623,5.093132631298739,27.2,12.84189628417217,1.3088777168149726,8.416839530246705,Right Foot,Open Play,1,0,,,,0,0.020092944
19325e09-f054-4065-9c73-8a8e8848e54a,24.266849816158672,2.2203603311174542,24.523050381222973,16.219486367589084,0.3289254007089245,15.724559080600702,Left Foot,Open Play,1,1,True,,,0,0.025570013
b514f14c-05d2-40d0-9fae-7b64c40cd645,22.652593670482858,2.529822128134708,23.477648945326706,17.744671625056966,1.4630644654079656,36.57303097851922,Right Foot,Open Play,1,0,,,,0,0.048274383
644ecb32-10d9-45e8-a376-96ed7116d4c5,34.01558466350387,4.500000000000004,37.803835784216396,11.737942195204644,0.23611670458582834,26.645316050343013,Right Foot,Open Play,1,0,,,,0,0.005538688
010fe065-32dd-4378-ae2a-39d68a342748,6.444377394287208,1.4560219778561099,8.858893836140037,29.10666276139439,4.577053648862867,117.62250791491246,Left Foot,Open Play,1,0,,True,,0,0.177373
52077425-20ae-4962-856e-6bad350324a8,27.817260828485608,7.51065909225016,28.627259736132615,14.080339749250653,0.8421196095253353,19.743638953150207,Right Foot,Open Play,2,0,,True,,0,0.023115728
72016531-f7b0-499f-b3ee-1de7c1f3fc4d,27.46961958236771,3.3120990323358415,28.75447791214439,14.398710590721809,0.9081166162181415,138.6565719229691,Right Foot,Open Play,2,0,,,,0,0.022726864
b85d8b77-f031-42ad-816c-455d4e6c620f,17.123667831396396,2.9068883707497326,18.72591786802452,24.321236546523018,0.38998226687772614,127.41231410381987,Right Foot,Open Play,2,0,,True,,0,0.076808356
acbffb57-8827-488d-9a61-3b2526956a7d,23.920702330826323,1.8027756377319946,25.0,17.744671625056924,3.3320167564557277,42.780344446802104,Right Foot,Open Play,3,1,True,,,0,0.027890377
